@RELATION teste

@ATTRIBUTE DC0 REAL
@ATTRIBUTE DC1 REAL
@ATTRIBUTE DC2 REAL
@ATTRIBUTE DC3 REAL
@ATTRIBUTE DC4 REAL
@ATTRIBUTE DC5 REAL
@ATTRIBUTE DC6 REAL
@ATTRIBUTE DC7 REAL
@ATTRIBUTE DC8 REAL
@ATTRIBUTE DC9 REAL
@ATTRIBUTE classe {money-fx,trade,interest,corn,earn,ship,wheat,grain,acq,crude}

@data
1002.6071015108561,932.269274405201,872.1186845836982,493.27173038802863,6338.583753489418,457.2089237974255,494.94747196040913,906.0932623080254,2615.87308560641,1076.8026745880602,money-fx
1021.0744341134,938.8652725497946,897.6006907305721,496.4906847061685,6339.778071825543,458.65237380831246,497.2152451403718,910.6596510222686,2621.393522537202,1080.223125099625,money-fx
1025.7797034451403,940.1377558634692,905.1452922045167,497.5238687741524,6340.467096358122,459.35933646765034,498.20678437773205,911.8903442848816,2623.1982387917233,1082.1834410117353,money-fx
1027.1523742853346,940.948989053073,905.3562834597217,497.76902274046745,6340.612194417823,459.83149087464636,498.3833865609888,912.2664084575295,2623.5245377163906,1082.6961716012484,money-fx
1027.551458565458,941.1806415348756,905.5716426655596,497.8513834469078,6340.625757762399,459.8771575105682,498.44558379024687,912.3661545673425,2623.6430778594868,1082.8051532939803,money-fx
1025.365788389685,939.1389673525425,903.3432348780833,496.8591349668435,6340.2788582206695,458.9989106740886,497.3600305613631,911.1448841978975,2622.1956448747296,1081.845645182343,money-fx
1027.2521598906474,941.188610215827,905.5015184967941,497.74591911938364,6340.58766992461,459.89346592444645,498.3944221196702,912.2516100287245,2623.5323516206163,1082.7631319914803,money-fx
1023.1212049410373,937.623591853362,902.9379823664525,496.5450634131811,6339.950630722608,458.1920994517474,497.390188885949,910.5344584363626,2621.9675817980665,1081.1188648802683,money-fx
1026.8388383772792,940.782121428761,905.1497113737594,497.3469613861132,6339.698021199432,459.76189489778295,497.8654436692709,911.7708045336832,2622.8208097390107,1082.3673128841244,money-fx
1019.0613327960197,936.4010892774527,900.1233248838739,496.4675215963276,6340.125787395705,457.8285705370516,497.26049511297396,910.2680923771853,2621.436056820765,1079.9717588900185,money-fx
1027.451702027886,941.1726727864552,905.3214898587131,497.85037913011575,6340.618266383807,459.8630230840484,498.440568172375,912.3568380847485,2623.6089647659005,1082.7732911371613,money-fx
1026.1491119715497,938.8146781979924,904.1128248177879,496.07055949733603,6337.095628124922,459.0849594573972,496.318446161333,910.2461205630046,2620.5428826867155,1081.0416273206133,money-fx
1024.3187980311598,939.3444522644502,901.5103992744621,496.86114760564647,6340.264505523409,459.2232572507625,497.51884386422995,911.120738431521,2622.199458469931,1081.7753925838765,money-fx
1016.9247759790298,936.6050394910333,897.7326996383723,496.5460703701118,6338.762260883429,458.2957560353358,497.17803652212956,910.0582398945685,2619.3764525168963,1080.2097018634854,money-fx
1012.1052316829511,933.2780936034018,892.2763024982788,495.46644689625555,6338.694976097209,456.35950740616767,496.4363000426137,908.5598494320559,2619.0666276366474,1078.1317173703776,money-fx
1026.7916049520468,941.1057326358182,905.0950226357452,497.71779152447425,6340.558965895672,459.8717212440878,498.3703442220454,912.2066651806487,2623.454211531049,1082.7354247460457,money-fx
1026.4969556701083,940.8522732076486,904.4202562968169,497.533918441748,6340.508102668114,459.7879946236091,498.22083457037405,911.9945175273807,2623.1341940510783,1082.5308309697234,money-fx
1023.8725506624347,940.0734013894872,903.7438796473258,497.6092844792991,6340.456292728466,459.2406776408205,498.21782384816385,911.8996655334402,2622.90106561418,1081.9519397829092,money-fx
1023.0772209369144,938.7576897155091,902.787350376599,496.5631883255141,6340.263243746272,458.8485588949801,497.1508825296401,910.8045893604182,2621.517499464766,1081.334360870864,money-fx
1024.4105622259076,938.8674027784754,904.2427771345481,497.11668650327965,6340.332483395488,458.6654554247573,497.68363445064176,911.2721876585503,2622.2940338566154,1081.3556306784553,money-fx
1025.9459050066919,939.8936110007345,903.1284515504979,496.4906847061685,6339.596043913209,459.07080063972705,497.11266328670405,910.8342329974209,2621.996567503474,1081.4665968026936,money-fx
1023.9052690556875,940.4961456593004,902.4367013813213,497.4917084736187,6340.471197001056,459.2744277662322,498.15660188338364,911.9056968787946,2623.104458461386,1082.018946229686,money-fx
1025.0385358609694,940.5737610628951,903.8528641322104,497.53592835090814,6340.4540058263965,459.07842467273497,498.11042952341404,911.9824559716047,2622.8673241321226,1082.1621874746872,money-fx
1025.553996628164,939.48390087324,904.3102343775614,497.23535674768743,6340.381061103504,458.32957574217266,497.82627491927343,911.4631095112956,2622.5121544046274,1081.609911197193,money-fx
1025.1092624691282,939.7254918325883,904.5225259771036,497.6333992006565,6340.452822945693,459.60635330682715,498.2680001766118,911.9358530072167,2623.1732691532216,1082.5100461427598,money-fx
1025.1077992094295,940.4451073826691,904.1515359717087,497.54999748768967,6340.444385056934,459.3854590646073,498.17868280367037,911.9714907824696,2623.26495040055,1082.3192689775046,money-fx
1027.364589617532,941.1700165219885,905.519740259703,497.7368782800808,6340.583490499908,459.85106284535215,498.3833865609888,912.2390037703935,2623.507385162085,1082.7405044607872,money-fx
1008.905347393897,933.9609199532923,887.7916422224305,494.7342721097862,6339.395633654678,457.7717771990755,496.09474901474215,908.3105195911803,2618.945780271138,1078.7803298169651,money-fx
1012.576910659136,935.2930022190907,886.6791979064357,495.54010937561856,6338.551648444619,458.26520705809645,496.3708291187144,909.1897491723056,2619.7608669495007,1079.5577798339466,money-fx
1018.6275079733514,937.9173737595439,901.0871212041598,497.3168004401219,6339.8245243855135,459.42464017507814,498.0501982732263,911.1893326855841,2621.8445796804967,1081.723162366416,money-fx
1027.6190928549352,940.7305671657533,905.6561157525521,497.74993721747467,6340.33958081111,459.741231564018,498.3603114213651,912.1924139127666,2623.261710161607,1082.6282833918574,money-fx
1026.8071873531078,941.0366624101316,905.1016517496805,497.65349390916566,6340.572371639646,459.85867394233196,498.3141579365371,912.1408882404078,2623.433246720793,1082.655993379245,money-fx
1025.7962760704486,939.8579679930367,903.2264389398707,497.3168004401219,6340.405270958631,459.3245040273815,497.90159670360566,911.6205350912187,2622.449046216151,1081.965341404243,money-fx
1023.6625420518228,938.6319832607453,901.5248194032154,497.0,6339.494932563634,459.17752558242654,497.669569091782,911.2392660547503,2621.654439471381,1081.5211509720925,money-fx
1026.518387560593,940.9659930093117,905.0204417580853,497.64847030810813,6340.552736157945,459.85541205905145,498.3151613186177,912.1282804518233,2623.293540570708,1082.6139662871526,money-fx
1022.9750730100905,939.092647186634,899.6299239131611,496.7917068550964,6340.065378211805,458.8910546088254,497.11970389434373,910.7304760465634,2621.741978151168,1081.3903088154618,money-fx
1026.9391413321434,941.0297551087319,905.3739558878419,497.72080527138905,6340.5708733520205,459.7771199179011,498.37335402286504,912.1962508144835,2623.47155502018,1082.639829306127,money-fx
1025.2292426574654,940.1627518679944,902.7330723973727,497.16093973682206,6340.362765646773,459.3386550248085,497.7901164145387,911.508091022784,2622.4244507706985,1081.8909372020823,money-fx
1026.130108709417,940.6029980815498,904.3964838498655,497.6675597223512,6340.486416671832,459.40178493340665,498.23789498591935,912.0674317176334,2623.1477274450253,1082.468475291544,money-fx
1025.4491698763036,939.5355235434156,903.124576124468,495.9899192523977,6338.9245933360025,459.2156356223076,496.2378461987759,910.1714124273515,2621.7877488461954,1081.3634911536453,money-fx
1025.8089490738516,940.5631291944204,904.7021609347465,497.66655503459344,6340.502740319572,459.52475450186574,498.2429126440235,912.0339905946488,2623.2413156246225,1082.34883471088,money-fx
1023.482291004588,939.3950180834471,903.174401763026,497.3127788424504,6340.248181262307,459.41811022205036,497.9899597381457,911.5239985869817,2622.850548544465,1082.2259468336545,money-fx
1023.765598171769,939.3354033570756,903.4777252373187,497.4072777915498,6340.359216952932,459.4333466347431,498.13451998431105,911.6446676200109,2622.8223348141596,1082.2998660260473,money-fx
1025.7889646511119,939.977659308986,904.7988726783428,497.46859197340285,6340.2277561614455,459.36695571187965,498.067264533617,911.7538044889092,2622.678783229086,1082.1035070639039,money-fx
1007.9345216828324,926.7032966381419,893.174115164563,495.0272719759993,6337.658005919852,455.805879733906,495.46947433721886,907.117412466545,2617.594888442442,1077.6144950769733,money-fx
1021.8723012196779,939.3561624857741,902.348602259681,497.1287559576493,6340.33358743844,458.5280798380836,497.6896623398963,911.224999657055,2622.2269161916556,1081.2270806819445,money-fx
1022.0968642941823,935.9268133780547,900.8884503644166,495.8870839213298,6339.998343848364,458.15608693981136,497.02313829438566,909.574625855405,2621.317035385075,1080.7002359581495,money-fx
1025.3121475921369,939.7584796105859,902.961239478196,497.21725633771,6340.249521903693,459.30382101611127,497.8142223761792,911.5201588555242,2622.3485656945,1081.980591323153,money-fx
1023.874504028692,940.3807739421303,903.8257575440081,497.6615315653803,6340.545086977932,459.24503263508467,498.29609671359054,912.0060306818152,2623.228926342495,1082.0369679451808,money-fx
1026.563198249382,940.8639646622672,905.0337010299671,497.6806204786359,6340.551947583112,459.8184424313579,498.3633212827766,912.1359547786723,2623.3457644771115,1082.712796636301,money-fx
1021.3025996246166,937.3899935459094,902.4084441094287,496.42824254870914,6340.161669863001,458.3688471089631,497.15490543692715,910.3993629171761,2621.957665562127,1080.88389755792,money-fx
1023.1036115662969,938.2398414051708,902.7674119063005,497.43039714114775,6340.362765646773,459.3821938212233,498.03714720892054,911.5377117815807,2622.822525448491,1082.3095675452564,money-fx
1023.455421598811,939.1357729316885,903.4638897045083,497.52286379622797,6340.322862441628,459.4431412046544,498.1877156253454,911.7011571781621,2622.6478985940907,1082.278152786981,money-fx
1026.8992160869536,940.5078415409411,905.3165192351237,497.70875017423594,6340.578128215124,459.85106284535215,498.33522853597253,912.1480143046961,2623.5043358073567,1082.7201854588286,money-fx
1012.7279990204675,931.7547960702966,891.2160231952745,493.52203598218387,6332.8105135082005,456.06030303020236,493.8947256248036,906.4601480484401,2614.587730407989,1076.6424661882886,money-fx
1023.0224826463982,939.1634575514531,902.0715049263001,497.1287559576493,6340.0244479023895,459.194947707398,497.80016070708535,911.3292489545148,2621.8077732740057,1081.4111151638863,money-fx
1024.6697028799085,940.061168222579,902.4112144693238,497.30272470598834,6340.2551210499405,459.30055519234895,497.8714693573031,911.6457645379592,2622.430361325158,1081.9477806252944,money-fx
1024.4349662130828,938.8343836907551,901.8475480922482,496.84303356291514,6339.77349753128,459.31470692761405,497.6434466563385,911.2008560136453,2621.849347311931,1081.6173075538316,money-fx
1026.4545776604048,940.7784011126106,905.080659388985,497.65952216349683,6340.543667541451,459.5758914477564,498.19373741547577,912.0553711261175,2623.3040235550284,1082.5627002626684,money-fx
1027.0579341010905,941.1115768069161,905.251346312172,497.8433488558424,6340.5997350408425,459.91629673235104,498.43956504274416,912.3354646181415,2623.5313987067125,1082.803306238026,money-fx
1022.9799607030433,939.3715984635686,903.4334507864982,497.56406622665185,6340.291554810394,458.6447426930783,498.1465647778774,911.766417455699,2622.3533324096506,1081.4994220987824,money-fx
1023.6786605180358,939.4535645788992,903.7123436138294,497.2323400584479,6340.34486443758,459.45728854813046,497.8473661675835,911.4888918686831,2622.873805580436,1082.1085897450403,money-fx
1015.2349481770217,935.1860777406815,895.3747818651137,495.23327836485305,6339.418348713074,456.0230257344469,495.9596757801989,908.7199788713792,2619.46082238311,1078.224930151404,money-fx
1020.8354421746925,939.4242917872626,900.4282314543453,496.87724842258575,6340.228071607519,459.24285514311487,497.3640517769655,911.0900065306391,2622.0522496700937,1081.4268352505408,money-fx
1023.1089873517875,937.784090289444,901.7749164841524,496.99698188218406,6340.309061867568,458.69052748013013,497.4273816347468,911.0137210821799,2622.355239093285,1081.7213134629455,money-fx
1025.6583251746167,940.4201188830448,903.9076280240145,497.5891879854304,6340.45061490112,459.35607103857893,498.292083019588,912.0158989842228,2623.2815327371936,1082.405654087228,money-fx
1027.1202461250582,941.1498286670407,905.4589996239476,497.73486918237904,6340.590903062584,459.840189631137,498.3974317750845,912.2400999736857,2623.5275870476376,1082.7423516238755,money-fx
1006.0278326169708,929.8747227449513,887.6102748391323,493.8299302391462,6337.030455978573,456.62566725929895,494.65745723682363,906.7083323759631,2617.345792974249,1076.766919997081,money-fx
1025.0034146284586,939.6494027029443,902.4234039518257,497.17803652212956,6340.405586395874,459.3049096188718,497.8051827773592,911.4910860781908,2622.477645281271,1081.9292952868964,money-fx
1014.4698122664863,932.5277475764461,892.7984094967911,493.6446090053045,6334.242180403272,457.0142229734213,494.0880488334038,906.7662322781986,2616.645180378876,1077.3161095982923,money-fx
1027.451702027886,941.1726727864552,905.3214898587131,497.85037913011575,6340.618266383807,459.8630230840484,498.440568172375,912.3568380847485,2623.6089647659005,1082.7732911371613,money-fx
1022.900288395697,937.9264363477554,902.6666051206281,496.4665144800805,6339.131013001704,458.59132133087735,496.9698179970289,910.522377539399,2620.906713334147,1080.9199785368019,money-fx
1021.1762825291233,936.6344003932378,899.9449983193417,496.28520026291335,6338.915995657301,457.14986601769886,497.1488710637891,910.1928367109906,2620.0515262108875,1076.8862521176504,money-fx
1025.530594375419,940.5200688980539,904.1764208383229,497.577129699507,6340.491305884742,459.27116173345786,498.10942572892554,911.9215975071542,2623.2620913663964,1082.2513571255063,money-fx
1020.2421281244957,939.3715984635686,900.756348853562,497.24641778498517,6340.396280990645,458.3612112733799,497.92770559590275,911.384660832077,2622.5363677173286,1081.0804780403723,money-fx
998.672118365182,932.142156540514,869.5608086844761,494.7403359339119,6337.682462856592,457.0547013214064,495.92539761540746,907.1714281214989,2616.0697620667534,1076.775278319483,money-fx
1025.7358334386101,939.565325030676,903.5529868247905,497.34092934324235,6340.048343664266,459.32885822686995,497.95381311924905,911.6698963989104,2622.380788520233,1081.952401910546,money-fx
1025.005853641822,938.9398276780041,902.2699152692613,496.90341113741613,6339.88138690307,459.19930313535974,497.61330368067934,911.158054346226,2621.773827011018,1081.583098980379,money-fx
1018.7374539104763,937.2945108129035,898.8003115264257,495.941528811613,6339.583819147752,458.80823881007194,496.47155004088603,909.8021762998811,2618.8919412606547,1080.755754090627,money-fx
1024.9980487786306,938.8780538493804,904.0160396807128,497.22731220237694,6340.427430386693,459.0403032414474,497.7720361772043,911.4444579896243,2622.797742869244,1081.7781657992548,money-fx
1024.6028498886776,939.48390087324,903.970685365405,497.3318811417583,6340.317499936419,458.80496945870146,497.9246931012761,911.5750106272111,2622.131957015131,1081.6394963202852,money-fx
1024.3051303200623,938.6394408930407,901.7433115914972,497.09455840916223,6340.369389869962,458.79407145254174,497.9648581978451,911.2414608653405,2622.62883382304,1081.8345529700925,money-fx
1021.4484813244376,936.9066122084954,898.8108811090351,496.24691434808943,6339.243330240605,458.63929181874505,497.0603585078979,910.324667357751,2620.9784432535876,1081.1799110231377,money-fx
1023.7489926734971,939.416308140326,901.6085625147978,496.1652950378533,6338.258041449559,458.95424608559836,496.3446383310693,910.2450219583736,2621.218991232896,1081.304304994667,money-fx
1010.3509291330414,934.4249568584949,896.1958491312041,496.58332634110866,6339.591784965338,458.48445993294035,496.9738423699984,909.6818125036908,2620.5007155122094,1080.2018329923349,money-fx
1025.1712052140365,939.7919982634455,904.5120231373379,497.32685429202394,6340.480186862822,459.10891953870816,497.9116387472781,911.5909170236395,2622.7967896884425,1081.7675351016965,money-fx
1019.0966588111257,936.6776393188854,896.3548404510348,496.27814781632287,6338.34812865308,458.6992478738111,496.8460526158983,910.1615241263498,2620.540211483121,1080.8649314322304,money-fx
1018.3417893811488,937.7307715970506,896.0558018337921,496.58836071740546,6339.827836779166,458.0382080132617,497.264517133487,910.3713528006031,2621.016787431931,1080.464252069452,money-fx
1027.0827620011933,941.1928601514145,905.4827441757242,497.7278372765582,6340.586881354123,459.8695467195017,498.3823833162645,912.2329746287403,2623.506432239113,1082.7058695693859,money-fx
1025.6393128190825,940.154774491945,903.8849484309383,496.1955259774114,6338.093956387835,459.54869165301733,496.318446161333,910.516337030808,2622.067695541059,1081.7471978239648,money-fx
1024.539896734139,940.2154008523792,901.4288657459334,497.1820592097024,6340.31552842601,459.4768764584351,497.8614265033996,911.5130278827615,2622.887912206696,1081.9191282161528,money-fx
1026.96348523207,941.0573840101357,905.3938369571554,497.6906669810074,6340.572765925804,459.7771199179011,498.34325519665657,912.1644588559675,2623.4551644729895,1082.6389056375167,money-fx
1023.4891303770646,937.6059940081441,901.9733920687461,496.89636746508825,6340.157805607049,458.51172285995045,497.5520073318969,910.9621287408165,2622.2885043411984,1081.1554004859802,money-fx
1020.7987068957327,935.8659091985347,901.8514290059089,496.58030569083184,6340.097081275649,457.5292340386568,497.373099393202,910.2615008886182,2621.401342793583,1080.529037092479,money-fx
1026.5261808643752,940.8214495854141,905.0259664783105,497.68262979533455,6340.551316723176,459.7966942029923,498.365327846952,912.1293767881834,2623.35720023027,1082.6952479807048,money-fx
1024.8643812719808,939.7105937468194,902.4184173652486,497.31579504375287,6340.293053164026,459.3212383506776,497.83230108139827,911.5442940417103,2622.1864922236177,1081.9075746106967,money-fx
1026.96348523207,941.0573840101357,905.3938369571554,497.6906669810074,6340.572765925804,459.7771199179011,498.34325519665657,912.1644588559675,2623.4551644729895,1082.6389056375167,money-fx
1025.6193250909423,940.309523508084,904.220658910202,497.5047738464426,6340.502661461471,459.0337678210613,498.1877156253454,911.9183077447234,2623.161451378851,1082.0822519568464,money-fx
1022.3018145342402,939.6201360124207,902.6909770236988,497.2755775221623,6340.399198788669,458.95969321935013,497.7941341558777,911.4148342001023,2622.5186367307288,1081.4434797991062,money-fx
1024.303665911628,939.3982116227388,902.239436070049,495.3402870754609,6336.7113710504445,459.3680441650246,495.24539371911374,909.4492839075745,2620.945440103628,1081.2145947960562,money-fx
1018.7217480745171,933.5678871940701,899.3853456666948,493.8056297775472,6337.876379356101,457.3499754017704,493.9635614091388,906.3200317768553,2619.0351276758392,1078.3733119843055,money-fx
1002.6749223950901,933.2009429913795,883.1653299354543,495.12725636951154,6339.268727542633,455.6445983439286,495.5148837320631,908.037994799777,2617.740246854145,1077.5713433457665,money-fx
1020.9049906822868,937.9701487787338,899.2224418907705,496.8309571675259,6340.061987078675,459.1208991104631,497.50276381141845,910.9044955427545,2621.626975753797,1081.4712201441146,money-fx
1023.9326149703408,940.0973353860759,903.0592450110901,497.4193401949707,6340.460314519759,459.06099812552145,498.08232251305606,911.7170613737576,2622.89553737849,1081.8904750481909,money-fx
1017.8492029765509,928.4783250027973,898.9644041896208,494.4623342581313,6339.528215884839,456.4274312527677,495.1898625779813,907.3549470852076,2619.5587414677307,1079.3572161244858,money-fx
1025.065851543207,940.5269799426277,904.8071617753697,497.6504797546165,6340.403378334851,459.27225041362993,498.2248488383533,912.0186401603862,2623.2523706269667,1082.1122862254176,money-fx
1024.0415030651834,939.2922867776568,901.7854512022247,495.2706330886175,6336.673575307474,459.36260187350905,495.1757263840787,909.3519670622592,2620.7869047291883,1081.1401389274195,money-fx
1020.7987068957327,935.8659091985347,901.8514290059089,496.58030569083184,6340.097081275649,457.5292340386568,497.373099393202,910.2615008886182,2621.401342793583,1080.529037092479,money-fx
1027.1260876834938,941.1997662558146,905.4302844504374,497.7308509626463,6340.588852780158,459.8923787148467,498.3833865609888,912.2444847736817,2623.526062382457,1082.7645173351407,money-fx
1026.1169523987019,940.7842473170988,904.2167881653161,497.69870403689015,6340.523243392457,459.61831991338204,498.29308644611956,912.1282804518233,2623.405992216988,1082.535449765965,money-fx
1025.4594092405607,940.2967616662305,904.9745852785038,497.6715784530999,6340.4988762714875,459.412668523627,498.2680001766118,912.0093201278154,2623.1561143020062,1082.2107003721594,money-fx
1004.2121289847081,934.0958194960515,885.9367923277597,495.3806617137976,6339.354462403881,456.35841177740986,496.33053502681054,908.464638827511,2618.628075920672,1077.5383983877327,money-fx
1023.5482401919315,938.9664530748689,901.3229166064735,494.3874998419762,6335.446156349211,459.26680698696265,494.1588813327147,908.4552823336986,2620.06335801255,1080.7219808998057,money-fx
1027.228309578742,941.1615164253158,905.4755656559706,497.7248235722225,6340.577181929102,459.857586650476,498.36934095106614,912.2137907310982,2623.487945464968,1082.7063313752258,money-fx
1027.3728631806468,939.8127473066111,905.462865058529,494.80602259875536,6340.196211474847,459.2167244341173,493.28186668475865,908.0049559336117,2622.740932688549,1082.1700420913526,grain
1025.312635248391,936.4993326212251,903.0415272843215,490.48751258314417,6337.279463618438,459.40287330403146,486.27152908637373,902.4632956525157,2620.138355125546,1080.0254626628023,grain
1026.5753747290064,938.1705601861529,904.902757206541,495.93245507831006,6340.456923597857,458.97276607659416,496.57929880332307,909.7719494466731,2622.834726016872,1081.8216119120564,grain
1027.460461526379,940.379710542502,905.462865058529,496.1844415134356,6340.427903540896,459.3168840789548,495.57340525899895,909.8994449937861,2622.9967594337586,1082.1912954741413,grain
1027.223928849012,940.1872153991459,904.8077143791381,495.1292760481852,6340.351882979367,459.48231739643694,493.44807224266265,908.1360030303831,2622.49499522878,1081.8909372020823,grain
1026.2041707184785,938.6351793961272,904.1200141574126,491.92580741408557,6337.890500789676,458.47355430820653,492.324080256085,905.5975927529843,2621.571666004956,1080.3166202553768,grain
1027.0345661174215,939.8260477343666,905.1243008559653,492.9827583191931,6339.9177439458945,458.7363076975704,493.02535431760504,906.8428750340381,2622.3800258543765,1081.603901620182,grain
1027.4468356075656,939.9191454587996,905.4717002756078,495.18178480230875,6340.257408023746,459.25374249972094,493.66081473011405,908.278041130578,2622.7359760372374,1082.2605970837153,grain
1026.315740890687,939.2470388561254,904.7198461402292,492.37993460335076,6340.390760828547,458.7646455427881,490.5588649693327,905.2789625303352,2622.7857327658317,1081.8562751123645,grain
1027.5173964464057,940.9543028224059,905.5937278934744,496.8923424646429,6340.56961163585,459.7510195747259,497.5419580296721,911.3561323653888,2623.4700303224354,1082.661073466669,grain
1026.659144994092,938.5147841137081,904.8253975215329,492.38704288394916,6338.905741529842,458.56515349511676,491.6431632800359,905.3844487288259,2622.401571079456,1081.3898464476167,grain
1027.2322035450406,940.120736926912,905.1817497055495,494.6412841645954,6339.507788464338,458.6447426930783,492.57689755001707,907.3345579222694,2621.059137066541,1081.6075998253712,grain
1027.2438853553717,940.0271272681443,905.2690207888481,495.465437745157,6340.259379552228,459.2025696792212,494.67565131103834,909.0709543264486,2623.0426988518507,1082.3636172747124,grain
1026.1169523987019,939.0234288876928,903.8882674313236,494.5361463027753,6337.743052538498,459.0718897950516,493.69626289855586,908.1079231016543,2621.3055907314583,1080.7927645945822,grain
1026.0048732827734,938.2851378978568,904.1460059083378,494.44109861539624,6339.37512693483,458.4920937159113,495.3624935337757,908.4151033530871,2621.8407655691067,1081.0027752045783,grain
1025.7119478684062,938.2025367691136,904.087938200704,493.82891774378703,6338.744670674155,458.0458492334583,494.2195868235091,907.8562661567083,2620.9002270212422,1080.422139721322,grain
1025.8455049372687,938.0245199353799,904.0757711608027,491.0183295967677,6336.149935094655,457.5609249050885,489.76831257238354,903.4240421861707,2620.8979377305022,1079.6638365713654,grain
1026.7964744777807,939.5690501501207,904.9779002826533,493.3365990882898,6340.004100945046,458.80061028730114,493.8106924723279,907.3009423559528,2622.379453854838,1081.6173075538316,grain
1024.818032628232,937.1088517349518,903.605002199523,493.92509553575024,6339.214856746851,457.435241318375,493.2058393814899,906.2041712550213,2620.5821872248157,1079.7550648179429,grain
1026.1793215612952,938.6218620935696,904.4733274121465,495.81246454682844,6340.5051060621345,459.0806029446245,495.45736446237225,909.3756099654312,2622.2049881731214,1081.362566394824,grain
1023.0303025815023,930.5482255101022,902.5403038091983,493.8471423426484,6340.09400561222,457.2614131981836,495.14745278553136,906.5290949550379,2621.6304087342287,1079.7342265576283,grain
1027.5436730377935,940.6843253716945,905.5318878979359,496.24590678412653,6340.411421982015,459.48122921399084,496.6850108469149,910.560267088346,2623.277148911262,1082.500346420268,grain
1027.1251140927282,939.9409555924244,905.3551789215103,493.77930292793764,6336.355340414551,459.4355232238796,491.4163204453023,906.9068309368939,2621.7240510778397,1081.402330310047,grain
1022.8954003220466,928.678631174423,902.3064889492927,480.80869376499425,6336.796982703486,457.24829141288217,481.10601742235565,893.941273238908,2618.43846595638,1076.8063892826788,grain
1026.5461509352613,939.644613670509,903.782606604044,495.10503936033615,6339.057343170197,459.06862232132573,495.23630723120453,908.8536735910792,2621.5880683280507,1081.4702954774116,grain
1023.3103146162458,933.6010925443479,900.2666271721951,491.24128490997174,6336.867917196949,456.8161555812141,493.0212977144091,904.7132142286858,2618.3699127510613,1078.6941179036808,grain
1026.9371937952194,939.896270872483,905.1530257365325,495.20702741378784,6340.308746425524,458.8234954751119,495.1464429842953,909.0467534731093,2622.764381335083,1081.3930830183815,grain
1025.3345795397715,937.8091490276686,903.5136966311026,490.39269978253145,6335.2115986760855,458.1680914249704,488.17722191843404,902.9036493447128,2619.8232764825952,1079.54897989855,grain
1027.2054322286267,939.9276567906702,905.5015184967941,496.3879531173173,6339.916718695917,459.5693636438356,496.9818910181738,910.8320372055432,2623.026496244367,1082.3677748344137,grain
1027.5066909757813,940.4323473807141,905.471148077066,496.0282250033762,6340.061119579211,459.30055519234895,495.63696391613087,909.7384239439378,2622.788020408817,1082.1326166417866,grain
1027.3850300641916,940.8575875232128,905.4678348787438,496.6548097018693,6339.904967742024,459.64442779174425,496.89636746508825,910.7842774224861,2623.1738409796635,1082.373780170233,grain
1027.1825543689886,940.6832623152173,904.9740327766317,496.1854492022111,6339.7199464960595,459.35933646765034,495.22520129734914,909.9538449833595,2622.2679115605256,1082.1917574995662,grain
1027.23123005485,941.163641456681,905.0093922164565,497.4997487436551,6340.551316723176,459.79451932357784,498.1465647778774,911.9967105203834,2623.47460441301,1082.7026369229918,grain
1055.7386040114286,969.1743909121825,939.2709939096384,390.83756216617667,6341.426889904195,524.6722786654542,543.3801615811899,844.995857978014,2632.5761147590774,1107.7775047363978,grain
1027.06815742676,939.7191069676087,905.1734640387996,494.8646279539486,6340.3115065428765,459.28640302103435,493.7782903287669,908.3297859257947,2622.8896278722823,1082.1774346196653,grain
1026.29235600778,939.6366318955429,904.3704992977159,495.5037840420596,6340.160802377176,459.05664138535235,496.6608500777971,909.9769227843088,2622.382313851281,1081.442092763177,grain
1023.8588769942858,937.6321240230627,901.8431127419003,492.6408428053849,6338.37408173421,457.91702305112005,490.1601779010612,905.2419566060778,2620.6590774078186,1079.5360114419527,grain
1023.7025935299764,928.4977113595919,903.3609466874246,493.1460229992735,6340.058990261841,456.987964830585,491.66757062063795,904.7679260451267,2620.4873592520917,1079.4971051373875,grain
1027.0306714017843,939.068155141042,904.9441971746103,495.40892200282383,6338.317994547134,459.3179726507553,495.55625311360967,909.0005500548391,2621.656918820615,1081.369964443252,grain
1027.3305213026624,940.3228169091719,905.3927324647575,496.14312451146594,6339.540440757516,459.0043572777932,495.5179108770943,909.8868061467866,2622.4505715074974,1082.1390853305318,grain
1026.699079574926,938.9025508539212,904.979005281338,491.1140397097196,6335.753467425954,459.0620873041031,489.5395796051633,904.3467255428086,2621.431288437673,1080.909801972394,grain
1026.3040485158383,938.5344959030542,904.6944235486367,489.09303818394307,6333.380534911826,458.7450272210043,485.04020451917177,900.7796622926164,2620.463508618275,1080.1476750889203,grain
1026.495981482636,938.4641708664216,904.662367958345,494.0951325402832,6335.047987189994,458.88451706284445,492.9868152395153,907.3830503155765,2619.783387992221,1080.2596910002705,grain
1027.200077881617,940.3345149466758,904.9243062267694,494.6635220025831,6340.352277279237,458.81477744292414,494.3601925721771,908.0099118401737,2623.0613793809707,1082.1159826931678,grain
1023.0303025815023,930.5482255101022,902.5403038091983,493.8471423426484,6340.09400561222,457.2614131981836,495.14745278553136,906.5290949550379,2621.6304087342287,1079.7342265576283,grain
1027.814185541336,941.1838290153523,905.7957827236777,497.4454743989536,6340.61329841207,459.7379688474729,497.97188675667223,911.7982232928512,2623.63469255916,1082.8079238720043,grain
